From.Material.Number,From.Material.Name,Coil.Width,Moving.Avg.Price,To.Material.Number,To.Material.Name,Density,Sheet.Thickness,Sheet.Length,Sheet.Breadth,Moving.Avg.Price,MOQ,Wastage,PKG.Cost,Transport.Cost,Processing.Cost,Conversion.Cost
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1650,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1600,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1550,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1500,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1450,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1400,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1350,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1300,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1250,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1200,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1150,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1100,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1050,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,1000,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,950,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,900,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,850,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,800,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,750,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021166,"CRCA-IS 513,D GRADE, 1.0 x 1250mmxCoil",1250,38,2020001,CRCA - 1.0mm Sht D Grade IS-513,,1,720,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1850,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1820,710,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1500,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2500,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2500,900,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1030,855,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,986.5,860,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1954,465,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1960,465,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2000,415,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2000,425,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2100,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2000,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1900,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2800,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2750,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2700,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2650,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2650,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2600,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2500,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2450,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2440,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2400,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2350,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2330,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2300,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2250,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2200,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2150,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2100,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2070,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2050,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,2000,1250,41,1000,,0.45,0.25,0.675,1.375
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1950,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1900,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1850,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1800,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1750,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1700,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1650,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1600,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1550,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1500,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1450,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1400,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1350,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1300,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1250,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1200,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1150,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1100,1250,41.75,1000,,0.45,0.25,0.75,1.45
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1050,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,1000,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,950,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,900,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,850,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,800,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,750,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2020002,CRCA - 1.2mm Sht D Grade IS-513,,1.2,720,1250,42.5,1000,,0.45,0.25,0.825,1.525
2021114,"CRCA-IS 513,D GRADE, 1.2 x 1250mmxCoil",1250,38,2021289,"CRCA-IS 513,D GRADE, 1.2 x 415mmxCoil",,1.2,,415,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1925,540,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1925,710,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1951,690.2,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1955,690,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1960,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1960,490,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2000,1115,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1930,1115,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2000,1219,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2500,415,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1850,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1820,710,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1500,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2500,1000,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2500,900,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1030,855,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,986.5,860,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1954,465,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1960,465,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2000,415,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2100,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2000,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1900,1040,43.5,4000,,0.45,0.25,2.9,3.6
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2800,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2750,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2700,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2650,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2650,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2600,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2500,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2450,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2440,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2400,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2350,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2330,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2300,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2250,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2200,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2150,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2100,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2070,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2050,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,2000,1250,41,1000,,0.45,0.25,0.675,1.375
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1950,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1900,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1850,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1800,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1750,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1700,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1650,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1600,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1550,1250,41.25,1000,,0.45,0.25,0.725,1.425
2021115,"CRCA-IS 513,D GRADE, 1.5 x 1250mmxCoil",1250,38,2020003,CRCA - 1.5mm Sht D Grade IS-513,,1.5,1500,1250,41.75,1000,,0.45,0.25,0.75,1.45
